Step       0 (bc0.0)s   | [R_te] min: 76.94           max: 272.15         Avg: 131.18 (20.30)      | [MSE_tr]  0.4977   
Step   61000 (bc5.4)s   | [R_te] min: 476.48          max: 4342.33        Avg: 3511.93 (479.17)    | [MSE_tr]  0.2159   
Step   62000 (bc5.3)s   | [R_te] min: 455.89          max: 4466.30        Avg: 3215.01 (565.20)    | [MSE_tr]  0.2166   
Step   63000 (bc5.3)s   | [R_te] min: 427.87          max: 4447.53        Avg: 3939.74 (370.89)    | [MSE_tr]  0.2163   
Step   64000 (bc5.4)s   | [R_te] min: 736.77          max: 4473.97        Avg: 3910.58 (351.72)    | [MSE_tr]  0.2162   
Step   65000 (bc5.2)s   | [R_te] min: 401.67          max: 4513.04        Avg: 2833.75 (616.96)    | [MSE_tr]  0.2163   
Step   66000 (bc5.3)s   | [R_te] min: 3834.10         max: 4336.87        Avg: 4067.49 (51.79)     | [MSE_tr]  0.2163   
Step   67000 (bc5.0)s   | [R_te] min: 762.81          max: 4142.04        Avg: 3306.40 (388.25)    | [MSE_tr]  0.2167   
Step   68000 (bc4.9)s   | [R_te] min: 390.65          max: 4549.15        Avg: 2829.16 (618.23)    | [MSE_tr]  0.2166   
Step   69000 (bc5.3)s   | [R_te] min: 487.18          max: 4465.07        Avg: 3224.98 (548.16)    | [MSE_tr]  0.2165   
Step   70000 (bc5.2)s   | [R_te] min: 424.43          max: 4248.29        Avg: 2686.83 (520.04)    | [MSE_tr]  0.2163   
Step   71000 (bc5.3)s   | [R_te] min: 385.21          max: 3938.76        Avg: 2148.43 (469.84)    | [MSE_tr]  0.2166   
Step   72000 (bc5.3)s   | [R_te] min: 453.95          max: 4387.41        Avg: 3750.09 (386.86)    | [MSE_tr]  0.2166   
Step   73000 (bc5.3)s   | [R_te] min: 426.73          max: 4226.58        Avg: 3770.66 (353.60)    | [MSE_tr]  0.2167   
Step   74000 (bc5.3)s   | [R_te] min: 512.94          max: 4381.00        Avg: 2896.98 (511.08)    | [MSE_tr]  0.2169   
Step   75000 (bc5.3)s   | [R_te] min: 485.38          max: 4359.12        Avg: 3707.63 (394.20)    | [MSE_tr]  0.2168   
Step   76000 (bc5.3)s   | [R_te] min: 398.42          max: 4535.27        Avg: 2828.83 (611.76)    | [MSE_tr]  0.2168   
Step   77000 (bc5.3)s   | [R_te] min: 438.74          max: 4416.92        Avg: 2521.49 (560.59)    | [MSE_tr]  0.2169   
Step   78000 (bc5.3)s   | [R_te] min: 471.88          max: 4525.15        Avg: 3989.51 (372.12)    | [MSE_tr]  0.2168   
Step   79000 (bc5.2)s   | [R_te] min: 211.02          max: 4453.28        Avg: 3088.54 (558.63)    | [MSE_tr]  0.2171   
Step   80000 (bc5.2)s   | [R_te] min: 438.78          max: 4480.71        Avg: 3193.62 (567.06)    | [MSE_tr]  0.2172   
Step   81000 (bc5.4)s   | [R_te] min: 411.81          max: 4518.29        Avg: 2421.71 (592.75)    | [MSE_tr]  0.2178   
Step   82000 (bc5.2)s   | [R_te] min: 414.14          max: 4316.66        Avg: 2713.46 (579.73)    | [MSE_tr]  0.2174   
Step   83000 (bc5.2)s   | [R_te] min: 3548.64         max: 4385.07        Avg: 4173.18 (75.48)     | [MSE_tr]  0.2174   
Step   84000 (bc5.4)s   | [R_te] min: 424.88          max: 4369.13        Avg: 3875.20 (364.64)    | [MSE_tr]  0.2174   
Step   85000 (bc5.3)s   | [R_te] min: 399.89          max: 4530.21        Avg: 1633.13 (553.50)    | [MSE_tr]  0.2173   
Step   86000 (bc5.3)s   | [R_te] min: 411.47          max: 4270.22        Avg: 2799.97 (551.83)    | [MSE_tr]  0.2174   
Step   87000 (bc5.3)s   | [R_te] min: 414.53          max: 4400.31        Avg: 2214.57 (486.93)    | [MSE_tr]  0.2179   
Step   88000 (bc5.4)s   | [R_te] min: 299.75          max: 4505.57        Avg: 3525.00 (508.33)    | [MSE_tr]  0.2174   
Step   89000 (bc5.3)s   | [R_te] min: 4243.28         max: 4393.19        Avg: 4313.88 (15.61)     | [MSE_tr]  0.2178   
Step   90000 (bc5.3)s   | [R_te] min: 400.70          max: 4264.75        Avg: 1553.25 (513.54)    | [MSE_tr]  0.2175   
Step   91000 (bc5.2)s   | [R_te] min: 444.06          max: 4092.41        Avg: 1684.84 (473.12)    | [MSE_tr]  0.2182   
Step   92000 (bc5.3)s   | [R_te] min: 218.64          max: 4282.04        Avg: 3044.35 (484.96)    | [MSE_tr]  0.2176   
Step   93000 (bc5.2)s   | [R_te] min: 484.45          max: 4361.14        Avg: 3418.89 (446.75)    | [MSE_tr]  0.2179   
Step   94000 (bc5.3)s   | [R_te] min: 493.87          max: 4357.87        Avg: 3868.38 (356.45)    | [MSE_tr]  0.2182   
Step   95000 (bc5.3)s   | [R_te] min: 1351.16         max: 4495.88        Avg: 3938.09 (293.22)    | [MSE_tr]  0.2183   
Step   96000 (bc5.2)s   | [R_te] min: 4022.08         max: 4500.51        Avg: 4342.01 (38.19)     | [MSE_tr]  0.2185   
Step   97000 (bc5.3)s   | [R_te] min: 431.15          max: 4330.86        Avg: 2943.02 (527.03)    | [MSE_tr]  0.2183   
Step   98000 (bc5.0)s   | [R_te] min: 490.22          max: 4487.75        Avg: 3604.13 (449.59)    | [MSE_tr]  0.2187   
Step   99000 (bc5.1)s   | [R_te] min: 493.16          max: 4459.16        Avg: 3936.52 (364.05)    | [MSE_tr]  0.2184   
Step  100000 (bc5.2)s   | [R_te] min: 1982.13         max: 4490.16        Avg: 3721.88 (252.73)    | [MSE_tr]  0.2183   
Step  101000 (bc5.2)s   | [R_te] min: 430.66          max: 4370.43        Avg: 2856.35 (447.72)    | [MSE_tr]  0.2183   
Step  102000 (bc5.2)s   | [R_te] min: 559.17          max: 4375.34        Avg: 3525.09 (418.87)    | [MSE_tr]  0.2190   
Step  103000 (bc5.0)s   | [R_te] min: 449.37          max: 4575.91        Avg: 3158.10 (514.99)    | [MSE_tr]  0.2186   
Step  104000 (bc5.1)s   | [R_te] min: 397.43          max: 4121.53        Avg: 3098.56 (451.47)    | [MSE_tr]  0.2189   
Step  105000 (bc5.3)s   | [R_te] min: 319.67          max: 4521.53        Avg: 3178.89 (585.27)    | [MSE_tr]  0.2192   
Step  106000 (bc5.3)s   | [R_te] min: 436.57          max: 4282.15        Avg: 2355.33 (571.52)    | [MSE_tr]  0.2191   
Step  107000 (bc5.2)s   | [R_te] min: 245.95          max: 4507.88        Avg: 3550.14 (447.65)    | [MSE_tr]  0.2192   
Step  108000 (bc5.2)s   | [R_te] min: 648.25          max: 4414.38        Avg: 3344.48 (455.07)    | [MSE_tr]  0.2194   
