Step       0 (bc0.0)s   | [R_te] min: 19.96           max: 20.77          Avg: 20.28 (0.07)        | [MSE_tr]  0.5009   
Step  617000 (bc5.3)s   | [R_te] min: 296.69          max: 2972.80        Avg: 821.43 (237.75)     | [MSE_tr]  0.2293   
Step  618000 (bc5.3)s   | [R_te] min: 228.69          max: 1770.93        Avg: 765.40 (165.33)     | [MSE_tr]  0.2291   
Step  619000 (bc5.3)s   | [R_te] min: 235.55          max: 903.65         Avg: 490.43 (54.34)      | [MSE_tr]  0.2293   
Step  620000 (bc5.3)s   | [R_te] min: 254.33          max: 803.85         Avg: 465.00 (44.68)      | [MSE_tr]  0.2291   
Step  621000 (bc5.3)s   | [R_te] min: 270.02          max: 962.96         Avg: 482.04 (73.07)      | [MSE_tr]  0.2292   
Step  622000 (bc5.3)s   | [R_te] min: 203.99          max: 1125.50        Avg: 509.43 (99.21)      | [MSE_tr]  0.2287   
Step  623000 (bc5.1)s   | [R_te] min: 225.57          max: 3262.99        Avg: 658.92 (276.61)     | [MSE_tr]  0.2288   
Step  624000 (bc5.2)s   | [R_te] min: 349.77          max: 4096.97        Avg: 906.43 (343.16)     | [MSE_tr]  0.2291   
Step  625000 (bc5.2)s   | [R_te] min: 253.24          max: 3373.36        Avg: 841.62 (293.93)     | [MSE_tr]  0.2289   
Step  626000 (bc5.2)s   | [R_te] min: 298.37          max: 879.06         Avg: 514.86 (63.38)      | [MSE_tr]  0.2285   
Step  627000 (bc5.2)s   | [R_te] min: 226.65          max: 1437.53        Avg: 550.09 (106.52)     | [MSE_tr]  0.2287   
Step  628000 (bc5.2)s   | [R_te] min: 256.02          max: 1040.12        Avg: 536.99 (73.27)      | [MSE_tr]  0.2292   
Step  629000 (bc5.2)s   | [R_te] min: 233.83          max: 3305.61        Avg: 741.37 (276.29)     | [MSE_tr]  0.2292   
Step  630000 (bc5.2)s   | [R_te] min: 403.35          max: 833.00         Avg: 584.43 (43.66)      | [MSE_tr]  0.2291   
Step  631000 (bc5.2)s   | [R_te] min: 201.98          max: 1510.83        Avg: 658.42 (144.68)     | [MSE_tr]  0.2289   
Step  632000 (bc5.2)s   | [R_te] min: 218.18          max: 593.80         Avg: 430.41 (39.35)      | [MSE_tr]  0.2287   
Step  633000 (bc5.2)s   | [R_te] min: 319.19          max: 832.54         Avg: 590.37 (50.22)      | [MSE_tr]  0.2290   
Step  634000 (bc5.2)s   | [R_te] min: 198.51          max: 979.82         Avg: 517.03 (68.15)      | [MSE_tr]  0.2291   
Step  635000 (bc5.2)s   | [R_te] min: 229.70          max: 1165.03        Avg: 554.61 (80.68)      | [MSE_tr]  0.2290   
Step  636000 (bc5.1)s   | [R_te] min: 53.41           max: 1918.61        Avg: 733.38 (222.31)     | [MSE_tr]  0.2294   
Step  637000 (bc5.2)s   | [R_te] min: 85.14           max: 1395.40        Avg: 534.06 (108.34)     | [MSE_tr]  0.2291   
Step  638000 (bc5.1)s   | [R_te] min: 332.76          max: 1935.94        Avg: 677.57 (141.44)     | [MSE_tr]  0.2291   
Step  639000 (bc5.1)s   | [R_te] min: 241.56          max: 2825.24        Avg: 1211.40 (294.14)    | [MSE_tr]  0.2291   
Step  640000 (bc5.2)s   | [R_te] min: 124.24          max: 1541.80        Avg: 676.80 (162.67)     | [MSE_tr]  0.2291   
Step  641000 (bc5.2)s   | [R_te] min: 239.19          max: 581.06         Avg: 401.16 (39.41)      | [MSE_tr]  0.2295   
Step  642000 (bc5.2)s   | [R_te] min: 232.95          max: 597.04         Avg: 444.29 (36.28)      | [MSE_tr]  0.2294   
Step  643000 (bc5.2)s   | [R_te] min: 96.01           max: 682.93         Avg: 455.23 (57.01)      | [MSE_tr]  0.2294   
Step  644000 (bc5.3)s   | [R_te] min: 254.14          max: 1173.84        Avg: 501.00 (78.69)      | [MSE_tr]  0.2290   
Step  645000 (bc5.3)s   | [R_te] min: 223.01          max: 3704.18        Avg: 1096.58 (323.61)    | [MSE_tr]  0.2292   
Step  646000 (bc5.4)s   | [R_te] min: 244.84          max: 721.81         Avg: 401.95 (43.93)      | [MSE_tr]  0.2291   
Step  647000 (bc5.3)s   | [R_te] min: 256.99          max: 3834.48        Avg: 1007.87 (331.09)    | [MSE_tr]  0.2290   
Step  648000 (bc5.3)s   | [R_te] min: 119.33          max: 789.83         Avg: 468.48 (61.45)      | [MSE_tr]  0.2290   
Step  649000 (bc5.3)s   | [R_te] min: 233.78          max: 1516.73        Avg: 573.26 (107.74)     | [MSE_tr]  0.2294   
Step  650000 (bc5.3)s   | [R_te] min: 451.87          max: 1251.03        Avg: 567.78 (72.59)      | [MSE_tr]  0.2290   
Step  651000 (bc5.3)s   | [R_te] min: 210.24          max: 982.93         Avg: 643.49 (79.95)      | [MSE_tr]  0.2290   
Step  652000 (bc5.3)s   | [R_te] min: 264.40          max: 1797.46        Avg: 758.45 (149.28)     | [MSE_tr]  0.2293   
Step  653000 (bc5.3)s   | [R_te] min: 184.52          max: 3740.79        Avg: 720.81 (320.99)     | [MSE_tr]  0.2294   
Step  654000 (bc5.2)s   | [R_te] min: 295.42          max: 1640.95        Avg: 773.47 (131.50)     | [MSE_tr]  0.2296   
Step  655000 (bc5.2)s   | [R_te] min: 275.99          max: 2033.41        Avg: 679.03 (151.59)     | [MSE_tr]  0.2292   
Step  656000 (bc5.2)s   | [R_te] min: 211.41          max: 1703.32        Avg: 677.45 (127.67)     | [MSE_tr]  0.2295   
Step  657000 (bc5.2)s   | [R_te] min: 171.81          max: 918.52         Avg: 536.71 (73.74)      | [MSE_tr]  0.2298   
Step  658000 (bc5.3)s   | [R_te] min: 358.91          max: 729.19         Avg: 492.07 (31.09)      | [MSE_tr]  0.2297   
Step  659000 (bc5.2)s   | [R_te] min: 242.05          max: 1480.56        Avg: 720.92 (134.07)     | [MSE_tr]  0.2294   
Step  660000 (bc5.1)s   | [R_te] min: 268.91          max: 3210.48        Avg: 672.07 (268.90)     | [MSE_tr]  0.2294   
Step  661000 (bc4.9)s   | [R_te] min: 57.29           max: 1824.78        Avg: 746.23 (151.44)     | [MSE_tr]  0.2297   
Step  662000 (bc4.9)s   | [R_te] min: 297.65          max: 816.04         Avg: 529.02 (46.79)      | [MSE_tr]  0.2292   
Step  663000 (bc4.9)s   | [R_te] min: 286.54          max: 2718.19        Avg: 706.16 (220.83)     | [MSE_tr]  0.2295   
Step  664000 (bc4.8)s   | [R_te] min: 54.42           max: 909.34         Avg: 525.88 (75.32)      | [MSE_tr]  0.2289   
Step  665000 (bc4.9)s   | [R_te] min: 207.35          max: 1798.68        Avg: 716.68 (149.94)     | [MSE_tr]  0.2292   
Step  666000 (bc4.9)s   | [R_te] min: 262.39          max: 1303.95        Avg: 619.97 (114.84)     | [MSE_tr]  0.2290   
Step  667000 (bc4.8)s   | [R_te] min: 341.09          max: 1561.94        Avg: 704.60 (137.22)     | [MSE_tr]  0.2297   
Step  668000 (bc4.8)s   | [R_te] min: 252.87          max: 3845.63        Avg: 845.29 (320.61)     | [MSE_tr]  0.2292   
Step  669000 (bc4.8)s   | [R_te] min: 133.46          max: 1047.43        Avg: 463.42 (76.28)      | [MSE_tr]  0.2291   
Step  670000 (bc4.7)s   | [R_te] min: 224.52          max: 1931.13        Avg: 670.38 (146.88)     | [MSE_tr]  0.2297   
Step  671000 (bc4.7)s   | [R_te] min: 242.23          max: 1437.63        Avg: 567.58 (107.81)     | [MSE_tr]  0.2291   
Step  672000 (bc4.8)s   | [R_te] min: 374.24          max: 1672.37        Avg: 702.35 (119.25)     | [MSE_tr]  0.2293   
Step  673000 (bc4.9)s   | [R_te] min: 261.69          max: 886.74         Avg: 562.39 (54.03)      | [MSE_tr]  0.2294   
Step  674000 (bc4.8)s   | [R_te] min: 249.42          max: 1030.16        Avg: 493.26 (76.48)      | [MSE_tr]  0.2294   
Step  675000 (bc4.8)s   | [R_te] min: 278.72          max: 671.60         Avg: 438.24 (40.37)      | [MSE_tr]  0.2291   
Step  676000 (bc4.8)s   | [R_te] min: 231.06          max: 2871.11        Avg: 742.71 (239.81)     | [MSE_tr]  0.2297   
Step  677000 (bc4.8)s   | [R_te] min: 255.47          max: 1104.28        Avg: 498.32 (71.59)      | [MSE_tr]  0.2294   
Step  678000 (bc4.8)s   | [R_te] min: 225.81          max: 4183.70        Avg: 874.96 (352.84)     | [MSE_tr]  0.2295   
Step  679000 (bc4.8)s   | [R_te] min: 245.43          max: 1053.82        Avg: 696.34 (99.09)      | [MSE_tr]  0.2295   
Step  680000 (bc4.8)s   | [R_te] min: 252.55          max: 2527.41        Avg: 807.72 (211.08)     | [MSE_tr]  0.2291   
Step  681000 (bc4.8)s   | [R_te] min: 306.57          max: 702.04         Avg: 475.38 (39.68)      | [MSE_tr]  0.2293   
Step  682000 (bc4.8)s   | [R_te] min: 223.42          max: 1548.18        Avg: 530.23 (119.14)     | [MSE_tr]  0.2296   
Step  683000 (bc4.8)s   | [R_te] min: 338.85          max: 1282.70        Avg: 582.52 (77.73)      | [MSE_tr]  0.2297   
Step  684000 (bc4.8)s   | [R_te] min: 178.78          max: 1771.75        Avg: 667.72 (138.07)     | [MSE_tr]  0.2294   
Step  685000 (bc4.9)s   | [R_te] min: 237.90          max: 1528.57        Avg: 672.01 (140.61)     | [MSE_tr]  0.2293   
Step  686000 (bc4.9)s   | [R_te] min: 231.19          max: 852.26         Avg: 508.86 (55.82)      | [MSE_tr]  0.2301   
Step  687000 (bc4.8)s   | [R_te] min: 256.43          max: 1043.03        Avg: 483.33 (76.17)      | [MSE_tr]  0.2293   
Step  688000 (bc4.8)s   | [R_te] min: 218.00          max: 2292.26        Avg: 670.69 (189.39)     | [MSE_tr]  0.2295   
Step  689000 (bc4.8)s   | [R_te] min: 404.57          max: 3221.15        Avg: 987.12 (269.53)     | [MSE_tr]  0.2290   
Step  690000 (bc4.8)s   | [R_te] min: 272.33          max: 1039.01        Avg: 519.96 (64.45)      | [MSE_tr]  0.2298   
Step  691000 (bc4.8)s   | [R_te] min: 307.87          max: 1441.96        Avg: 574.89 (96.02)      | [MSE_tr]  0.2298   
Step  692000 (bc4.8)s   | [R_te] min: 384.61          max: 2508.67        Avg: 811.69 (201.61)     | [MSE_tr]  0.2299   
Step  693000 (bc4.8)s   | [R_te] min: 64.23           max: 1292.43        Avg: 567.29 (138.36)     | [MSE_tr]  0.2296   
Step  694000 (bc4.8)s   | [R_te] min: 226.11          max: 1488.66        Avg: 485.04 (110.64)     | [MSE_tr]  0.2297   
Step  695000 (bc4.9)s   | [R_te] min: 220.89          max: 2173.73        Avg: 805.18 (209.60)     | [MSE_tr]  0.2296   
Step  696000 (bc4.9)s   | [R_te] min: 261.89          max: 1478.37        Avg: 736.60 (106.13)     | [MSE_tr]  0.2296   
Step  697000 (bc4.8)s   | [R_te] min: 237.43          max: 1297.27        Avg: 556.17 (113.33)     | [MSE_tr]  0.2295   
Step  698000 (bc4.8)s   | [R_te] min: 231.28          max: 2166.80        Avg: 634.38 (168.49)     | [MSE_tr]  0.2298   
Step  699000 (bc4.8)s   | [R_te] min: 235.77          max: 2273.85        Avg: 783.59 (233.15)     | [MSE_tr]  0.2300   
Step  700000 (bc4.8)s   | [R_te] min: 236.09          max: 2463.26        Avg: 671.75 (193.93)     | [MSE_tr]  0.2297   
Step  701000 (bc4.8)s   | [R_te] min: 344.47          max: 4152.40        Avg: 1105.39 (353.37)    | [MSE_tr]  0.2297   
Step  702000 (bc4.8)s   | [R_te] min: 235.60          max: 1659.05        Avg: 627.85 (149.55)     | [MSE_tr]  0.2303   
Step  703000 (bc4.8)s   | [R_te] min: 225.42          max: 1922.65        Avg: 719.64 (169.08)     | [MSE_tr]  0.2296   
Step  704000 (bc4.8)s   | [R_te] min: 206.45          max: 2414.41        Avg: 879.59 (195.93)     | [MSE_tr]  0.2294   
Step  705000 (bc4.8)s   | [R_te] min: 229.57          max: 810.16         Avg: 483.10 (47.80)      | [MSE_tr]  0.2296   
Step  706000 (bc4.8)s   | [R_te] min: 252.00          max: 842.77         Avg: 518.90 (51.76)      | [MSE_tr]  0.2300   
Step  707000 (bc4.8)s   | [R_te] min: 269.23          max: 1428.60        Avg: 544.38 (102.68)     | [MSE_tr]  0.2300   
Step  708000 (bc4.8)s   | [R_te] min: 280.15          max: 987.55         Avg: 566.72 (62.13)      | [MSE_tr]  0.2295   
Step  709000 (bc4.8)s   | [R_te] min: 246.17          max: 1313.74        Avg: 539.55 (92.38)      | [MSE_tr]  0.2296   
Step  710000 (bc4.8)s   | [R_te] min: 251.02          max: 742.73         Avg: 536.99 (51.81)      | [MSE_tr]  0.2294   
Step  711000 (bc4.8)s   | [R_te] min: 202.47          max: 1691.44        Avg: 682.35 (132.17)     | [MSE_tr]  0.2295   
Step  712000 (bc4.8)s   | [R_te] min: 59.75           max: 980.98         Avg: 519.03 (71.42)      | [MSE_tr]  0.2297   
Step  713000 (bc4.9)s   | [R_te] min: 264.43          max: 1002.32        Avg: 494.36 (68.14)      | [MSE_tr]  0.2295   
Step  714000 (bc4.8)s   | [R_te] min: 339.75          max: 862.85         Avg: 548.90 (48.07)      | [MSE_tr]  0.2297   
Step  715000 (bc4.7)s   | [R_te] min: 204.15          max: 2084.94        Avg: 686.07 (168.74)     | [MSE_tr]  0.2302   
Step  716000 (bc4.7)s   | [R_te] min: 304.93          max: 854.44         Avg: 536.05 (59.21)      | [MSE_tr]  0.2299   
Step  717000 (bc4.8)s   | [R_te] min: 229.44          max: 2208.41        Avg: 586.35 (174.01)     | [MSE_tr]  0.2297   
Step  718000 (bc4.8)s   | [R_te] min: 203.19          max: 3284.52        Avg: 908.87 (318.96)     | [MSE_tr]  0.2299   
Step  719000 (bc4.8)s   | [R_te] min: 245.91          max: 2231.24        Avg: 816.23 (177.82)     | [MSE_tr]  0.2297   
Step  720000 (bc4.8)s   | [R_te] min: 222.01          max: 1151.14        Avg: 502.04 (80.90)      | [MSE_tr]  0.2300   
Step  721000 (bc4.8)s   | [R_te] min: 418.37          max: 1379.63        Avg: 831.79 (108.33)     | [MSE_tr]  0.2295   
Step  722000 (bc4.8)s   | [R_te] min: 519.09          max: 2292.67        Avg: 1059.10 (194.08)    | [MSE_tr]  0.2299   
Step  723000 (bc4.8)s   | [R_te] min: 335.36          max: 1814.17        Avg: 605.73 (137.68)     | [MSE_tr]  0.2299   
Step  724000 (bc4.7)s   | [R_te] min: 335.91          max: 2586.73        Avg: 767.85 (207.08)     | [MSE_tr]  0.2300   
Step  725000 (bc4.8)s   | [R_te] min: 97.14           max: 1843.16        Avg: 649.66 (148.65)     | [MSE_tr]  0.2301   
Step  726000 (bc4.8)s   | [R_te] min: 284.19          max: 1381.36        Avg: 583.51 (95.36)      | [MSE_tr]  0.2299   
Step  727000 (bc4.7)s   | [R_te] min: 244.45          max: 1634.24        Avg: 575.19 (131.14)     | [MSE_tr]  0.2299   
Step  728000 (bc4.7)s   | [R_te] min: 325.65          max: 1005.06        Avg: 575.46 (69.93)      | [MSE_tr]  0.2298   
Step  729000 (bc4.8)s   | [R_te] min: 299.30          max: 1121.12        Avg: 562.13 (67.70)      | [MSE_tr]  0.2300   
Step  730000 (bc4.8)s   | [R_te] min: 79.82           max: 765.00         Avg: 390.09 (55.84)      | [MSE_tr]  0.2297   
Step  731000 (bc4.8)s   | [R_te] min: 270.16          max: 1010.18        Avg: 545.88 (76.66)      | [MSE_tr]  0.2300   
Step  732000 (bc4.9)s   | [R_te] min: 376.94          max: 2690.12        Avg: 1168.04 (250.75)    | [MSE_tr]  0.2300   
Step  733000 (bc4.8)s   | [R_te] min: 108.44          max: 4141.48        Avg: 1155.84 (435.12)    | [MSE_tr]  0.2299   
Step  734000 (bc4.8)s   | [R_te] min: 311.22          max: 2504.23        Avg: 852.24 (216.46)     | [MSE_tr]  0.2302   
Step  735000 (bc5.0)s   | [R_te] min: 240.44          max: 989.71         Avg: 574.98 (84.88)      | [MSE_tr]  0.2297   
Step  736000 (bc5.1)s   | [R_te] min: 220.26          max: 527.13         Avg: 355.76 (34.67)      | [MSE_tr]  0.2297   
Step  737000 (bc5.0)s   | [R_te] min: 301.86          max: 1630.69        Avg: 681.09 (126.24)     | [MSE_tr]  0.2295   
Step  738000 (bc5.1)s   | [R_te] min: 305.04          max: 715.54         Avg: 471.77 (39.21)      | [MSE_tr]  0.2301   
Step  739000 (bc5.0)s   | [R_te] min: 46.77           max: 2170.83        Avg: 662.21 (185.67)     | [MSE_tr]  0.2298   
Step  740000 (bc5.0)s   | [R_te] min: 273.56          max: 1283.88        Avg: 563.29 (101.54)     | [MSE_tr]  0.2300   
Step  741000 (bc5.0)s   | [R_te] min: 210.05          max: 2800.96        Avg: 1065.25 (308.85)    | [MSE_tr]  0.2300   
Step  742000 (bc5.0)s   | [R_te] min: 324.00          max: 3041.26        Avg: 991.83 (286.84)     | [MSE_tr]  0.2300   
Step  743000 (bc5.0)s   | [R_te] min: 253.36          max: 1356.62        Avg: 574.27 (93.10)      | [MSE_tr]  0.2305   
Step  744000 (bc5.0)s   | [R_te] min: 264.01          max: 1773.71        Avg: 832.56 (150.36)     | [MSE_tr]  0.2301   
Step  745000 (bc5.0)s   | [R_te] min: 213.13          max: 1510.93        Avg: 706.94 (125.86)     | [MSE_tr]  0.2302   
Step  746000 (bc5.0)s   | [R_te] min: 353.91          max: 2038.68        Avg: 758.96 (148.85)     | [MSE_tr]  0.2301   
Step  747000 (bc5.0)s   | [R_te] min: 241.84          max: 2260.99        Avg: 633.31 (180.36)     | [MSE_tr]  0.2303   
Step  748000 (bc5.0)s   | [R_te] min: 272.95          max: 2593.28        Avg: 901.82 (224.47)     | [MSE_tr]  0.2301   
Step  749000 (bc5.1)s   | [R_te] min: 451.80          max: 2398.83        Avg: 1138.07 (208.24)    | [MSE_tr]  0.2301   
Step  750000 (bc5.1)s   | [R_te] min: 241.35          max: 2154.93        Avg: 812.88 (189.57)     | [MSE_tr]  0.2299   
Step  751000 (bc5.0)s   | [R_te] min: 295.94          max: 1642.48        Avg: 652.32 (122.22)     | [MSE_tr]  0.2299   
Step  752000 (bc5.0)s   | [R_te] min: 225.49          max: 2592.85        Avg: 694.02 (210.95)     | [MSE_tr]  0.2301   
Step  753000 (bc5.0)s   | [R_te] min: 296.64          max: 1344.09        Avg: 633.78 (102.12)     | [MSE_tr]  0.2303   
Step  754000 (bc5.0)s   | [R_te] min: 281.09          max: 1409.70        Avg: 584.24 (93.20)      | [MSE_tr]  0.2298   
Step  755000 (bc5.0)s   | [R_te] min: 249.82          max: 753.23         Avg: 545.17 (55.94)      | [MSE_tr]  0.2303   
Step  756000 (bc5.0)s   | [R_te] min: 227.49          max: 850.25         Avg: 498.00 (57.43)      | [MSE_tr]  0.2305   
Step  757000 (bc5.0)s   | [R_te] min: 251.28          max: 1137.71        Avg: 541.89 (78.77)      | [MSE_tr]  0.2301   
Step  758000 (bc5.0)s   | [R_te] min: 267.30          max: 1189.15        Avg: 610.08 (81.83)      | [MSE_tr]  0.2299   
Step  759000 (bc5.0)s   | [R_te] min: 115.82          max: 3099.24        Avg: 776.21 (271.84)     | [MSE_tr]  0.2303   
Step  760000 (bc5.0)s   | [R_te] min: 257.63          max: 923.72         Avg: 512.24 (76.15)      | [MSE_tr]  0.2302   
Step  761000 (bc5.0)s   | [R_te] min: 267.55          max: 3427.97        Avg: 770.26 (282.74)     | [MSE_tr]  0.2307   
Step  762000 (bc5.1)s   | [R_te] min: 242.04          max: 855.21         Avg: 465.72 (55.38)      | [MSE_tr]  0.2307   
Step  763000 (bc5.0)s   | [R_te] min: 319.36          max: 824.66         Avg: 576.61 (52.27)      | [MSE_tr]  0.2295   
Step  764000 (bc5.0)s   | [R_te] min: 259.05          max: 1052.61        Avg: 548.65 (69.80)      | [MSE_tr]  0.2298   
Step  765000 (bc5.1)s   | [R_te] min: 359.58          max: 2088.39        Avg: 789.92 (159.92)     | [MSE_tr]  0.2299   
Step  766000 (bc5.0)s   | [R_te] min: 273.96          max: 1017.57        Avg: 690.02 (85.00)      | [MSE_tr]  0.2302   
Step  767000 (bc5.0)s   | [R_te] min: 264.74          max: 1123.94        Avg: 527.05 (78.69)      | [MSE_tr]  0.2301   
Step  768000 (bc5.0)s   | [R_te] min: 371.88          max: 3102.41        Avg: 1111.71 (255.26)    | [MSE_tr]  0.2301   
Step  769000 (bc5.0)s   | [R_te] min: 297.02          max: 2045.14        Avg: 714.72 (149.76)     | [MSE_tr]  0.2303   
Step  770000 (bc5.0)s   | [R_te] min: 250.07          max: 558.53         Avg: 389.80 (34.49)      | [MSE_tr]  0.2305   
Step  771000 (bc5.3)s   | [R_te] min: 225.62          max: 1095.95        Avg: 476.48 (76.52)      | [MSE_tr]  0.2307   
Step  772000 (bc5.3)s   | [R_te] min: 222.88          max: 1080.93        Avg: 511.46 (72.48)      | [MSE_tr]  0.2303   
Step  773000 (bc5.3)s   | [R_te] min: 246.02          max: 3905.74        Avg: 858.25 (328.03)     | [MSE_tr]  0.2303   
Step  774000 (bc5.3)s   | [R_te] min: 256.29          max: 742.12         Avg: 470.10 (40.00)      | [MSE_tr]  0.2299   
Step  775000 (bc5.3)s   | [R_te] min: 265.75          max: 2174.88        Avg: 653.50 (174.50)     | [MSE_tr]  0.2301   
Step  776000 (bc5.3)s   | [R_te] min: 255.90          max: 1405.28        Avg: 603.30 (122.77)     | [MSE_tr]  0.2302   
Step  777000 (bc5.4)s   | [R_te] min: 225.58          max: 1066.85        Avg: 483.30 (75.56)      | [MSE_tr]  0.2301   
Step  778000 (bc5.4)s   | [R_te] min: 237.66          max: 1181.36        Avg: 612.27 (83.72)      | [MSE_tr]  0.2301   
Step  779000 (bc5.4)s   | [R_te] min: 234.30          max: 936.35         Avg: 467.83 (66.93)      | [MSE_tr]  0.2304   
Step  780000 (bc5.3)s   | [R_te] min: 285.92          max: 1279.34        Avg: 515.71 (86.87)      | [MSE_tr]  0.2302   
Step  781000 (bc5.3)s   | [R_te] min: 272.80          max: 985.66         Avg: 545.48 (57.24)      | [MSE_tr]  0.2303   
Step  782000 (bc5.4)s   | [R_te] min: 236.21          max: 4098.82        Avg: 796.83 (350.96)     | [MSE_tr]  0.2304   
Step  783000 (bc5.4)s   | [R_te] min: 236.24          max: 3997.46        Avg: 1192.31 (375.36)    | [MSE_tr]  0.2301   
Step  784000 (bc5.3)s   | [R_te] min: 222.38          max: 1217.79        Avg: 473.73 (86.30)      | [MSE_tr]  0.2297   
Step  785000 (bc5.3)s   | [R_te] min: 341.58          max: 497.77         Avg: 418.77 (16.21)      | [MSE_tr]  0.2300   
Step  786000 (bc5.3)s   | [R_te] min: 211.78          max: 935.83         Avg: 433.61 (67.72)      | [MSE_tr]  0.2304   
Step  787000 (bc5.3)s   | [R_te] min: 298.94          max: 756.66         Avg: 515.30 (40.17)      | [MSE_tr]  0.2300   
Step  788000 (bc5.4)s   | [R_te] min: 288.67          max: 921.65         Avg: 513.76 (64.50)      | [MSE_tr]  0.2300   
Step  789000 (bc5.3)s   | [R_te] min: 371.79          max: 2805.72        Avg: 841.98 (218.81)     | [MSE_tr]  0.2300   
Step  790000 (bc5.3)s   | [R_te] min: 236.80          max: 1500.52        Avg: 620.20 (119.24)     | [MSE_tr]  0.2304   
Step  791000 (bc5.3)s   | [R_te] min: 317.43          max: 1363.65        Avg: 574.52 (98.19)      | [MSE_tr]  0.2302   
Step  792000 (bc5.3)s   | [R_te] min: 299.07          max: 1467.11        Avg: 663.03 (107.31)     | [MSE_tr]  0.2300   
Step  793000 (bc5.3)s   | [R_te] min: 247.70          max: 833.42         Avg: 498.84 (64.03)      | [MSE_tr]  0.2305   
Step  794000 (bc5.3)s   | [R_te] min: 310.72          max: 2602.05        Avg: 773.79 (207.94)     | [MSE_tr]  0.2304   
Step  795000 (bc5.3)s   | [R_te] min: 119.76          max: 748.21         Avg: 443.36 (52.13)      | [MSE_tr]  0.2304   
Step  796000 (bc5.3)s   | [R_te] min: 335.26          max: 1422.98        Avg: 651.52 (92.89)      | [MSE_tr]  0.2302   
Step  797000 (bc5.3)s   | [R_te] min: 260.36          max: 1348.30        Avg: 637.13 (106.98)     | [MSE_tr]  0.2301   
Step  798000 (bc5.3)s   | [R_te] min: 217.25          max: 1346.24        Avg: 779.50 (125.93)     | [MSE_tr]  0.2302   
Step  799000 (bc5.3)s   | [R_te] min: 272.36          max: 1929.40        Avg: 704.73 (166.45)     | [MSE_tr]  0.2301   
Step  800000 (bc5.4)s   | [R_te] min: 182.16          max: 1974.50        Avg: 721.96 (161.60)     | [MSE_tr]  0.2305   
Step  801000 (bc5.3)s   | [R_te] min: 358.79          max: 4128.98        Avg: 963.21 (338.38)     | [MSE_tr]  0.2303   
Step  802000 (bc5.3)s   | [R_te] min: 254.01          max: 892.10         Avg: 544.46 (72.66)      | [MSE_tr]  0.2304   
Step  803000 (bc5.3)s   | [R_te] min: 87.93           max: 2104.88        Avg: 892.04 (185.24)     | [MSE_tr]  0.2300   
Step  804000 (bc5.3)s   | [R_te] min: 306.54          max: 3619.83        Avg: 859.30 (298.66)     | [MSE_tr]  0.2302   
Step  805000 (bc5.3)s   | [R_te] min: 326.97          max: 790.23         Avg: 480.38 (45.25)      | [MSE_tr]  0.2303   
Step  806000 (bc5.3)s   | [R_te] min: 234.34          max: 3489.21        Avg: 820.78 (308.03)     | [MSE_tr]  0.2303   
Step  807000 (bc5.3)s   | [R_te] min: 277.62          max: 1868.77        Avg: 561.79 (141.35)     | [MSE_tr]  0.2304   
Step  808000 (bc5.2)s   | [R_te] min: 363.66          max: 1561.31        Avg: 590.16 (110.28)     | [MSE_tr]  0.2301   
Step  809000 (bc5.3)s   | [R_te] min: 224.95          max: 1471.23        Avg: 502.62 (106.08)     | [MSE_tr]  0.2304   
Step  810000 (bc5.1)s   | [R_te] min: 292.69          max: 1582.40        Avg: 678.55 (131.35)     | [MSE_tr]  0.2300   
Step  811000 (bc5.1)s   | [R_te] min: 251.68          max: 1374.27        Avg: 678.70 (100.75)     | [MSE_tr]  0.2299   
Step  812000 (bc5.2)s   | [R_te] min: 353.23          max: 4127.21        Avg: 1242.12 (394.84)    | [MSE_tr]  0.2304   
Step  813000 (bc5.2)s   | [R_te] min: 272.55          max: 1367.64        Avg: 737.52 (108.39)     | [MSE_tr]  0.2303   
Step  814000 (bc5.4)s   | [R_te] min: 240.81          max: 1726.35        Avg: 641.01 (171.66)     | [MSE_tr]  0.2303   
Step  815000 (bc5.3)s   | [R_te] min: 286.76          max: 2710.07        Avg: 998.03 (276.32)     | [MSE_tr]  0.2303   
Step  816000 (bc5.3)s   | [R_te] min: 280.04          max: 3790.84        Avg: 858.12 (326.86)     | [MSE_tr]  0.2305   
Step  817000 (bc5.4)s   | [R_te] min: 309.31          max: 1056.30        Avg: 607.65 (75.06)      | [MSE_tr]  0.2301   
Step  818000 (bc5.4)s   | [R_te] min: 239.07          max: 1439.50        Avg: 570.32 (99.07)      | [MSE_tr]  0.2304   
Step  819000 (bc5.3)s   | [R_te] min: 534.04          max: 1974.89        Avg: 939.67 (175.58)     | [MSE_tr]  0.2303   
Step  820000 (bc5.2)s   | [R_te] min: 324.19          max: 4191.24        Avg: 1231.18 (362.26)    | [MSE_tr]  0.2303   
Step  821000 (bc5.2)s   | [R_te] min: 250.40          max: 985.34         Avg: 490.74 (65.15)      | [MSE_tr]  0.2302   
Step  822000 (bc5.1)s   | [R_te] min: 233.45          max: 1119.60        Avg: 642.60 (102.79)     | [MSE_tr]  0.2301   
Step  823000 (bc5.2)s   | [R_te] min: 178.42          max: 994.01         Avg: 476.60 (76.76)      | [MSE_tr]  0.2305   
Step  824000 (bc5.2)s   | [R_te] min: 67.97           max: 1511.37        Avg: 548.66 (121.40)     | [MSE_tr]  0.2304   
