Step       0 (bc0.0)s   | [R_te] min: 991.58          max: 1001.45        Avg: 995.87 (0.81)       | [MSE_tr]  0.2824   
Step   78000 (bc5.2)s   | [R_te] min: 308.56          max: 3645.21        Avg: 2830.16 (365.62)    | [MSE_tr]  0.2034   
Step   79000 (bc5.1)s   | [R_te] min: 102.48          max: 4099.41        Avg: 3496.90 (360.72)    | [MSE_tr]  0.2033   
Step   80000 (bc5.2)s   | [R_te] min: 3501.30         max: 4018.24        Avg: 3814.42 (51.07)     | [MSE_tr]  0.2033   
Step   81000 (bc5.1)s   | [R_te] min: 671.65          max: 3851.43        Avg: 3355.61 (287.56)    | [MSE_tr]  0.2032   
Step   82000 (bc5.2)s   | [R_te] min: 1219.61         max: 4125.43        Avg: 3138.76 (318.95)    | [MSE_tr]  0.2037   
Step   83000 (bc5.2)s   | [R_te] min: 3557.41         max: 3967.28        Avg: 3718.52 (35.27)     | [MSE_tr]  0.2038   
Step   84000 (bc5.1)s   | [R_te] min: 199.77          max: 4017.31        Avg: 3516.79 (351.57)    | [MSE_tr]  0.2036   
Step   85000 (bc5.1)s   | [R_te] min: 3708.40         max: 4019.66        Avg: 3882.29 (30.19)     | [MSE_tr]  0.2036   
Step   86000 (bc5.1)s   | [R_te] min: 70.25           max: 4075.30        Avg: 3220.96 (396.43)    | [MSE_tr]  0.2037   
Step   87000 (bc5.2)s   | [R_te] min: 3217.26         max: 3982.73        Avg: 3748.50 (71.41)     | [MSE_tr]  0.2036   
Step   88000 (bc5.1)s   | [R_te] min: 2489.16         max: 4147.69        Avg: 3671.73 (135.01)    | [MSE_tr]  0.2036   
Step   89000 (bc5.1)s   | [R_te] min: 3408.80         max: 3821.02        Avg: 3626.82 (39.96)     | [MSE_tr]  0.2040   
Step   90000 (bc5.2)s   | [R_te] min: 2842.33         max: 3814.84        Avg: 3469.98 (83.41)     | [MSE_tr]  0.2038   
Step   91000 (bc5.1)s   | [R_te] min: 931.84          max: 4034.80        Avg: 3221.22 (319.65)    | [MSE_tr]  0.2038   
Step   92000 (bc5.1)s   | [R_te] min: 1155.93         max: 3902.98        Avg: 3413.47 (244.43)    | [MSE_tr]  0.2039   
Step   93000 (bc5.2)s   | [R_te] min: 3550.65         max: 4086.52        Avg: 3795.15 (54.08)     | [MSE_tr]  0.2040   
Step   94000 (bc5.1)s   | [R_te] min: 2202.43         max: 3961.49        Avg: 3572.93 (148.32)    | [MSE_tr]  0.2040   
Step   95000 (bc5.1)s   | [R_te] min: 69.72           max: 4072.55        Avg: 3351.58 (368.60)    | [MSE_tr]  0.2042   
Step   96000 (bc5.1)s   | [R_te] min: 3399.37         max: 3995.83        Avg: 3700.67 (60.32)     | [MSE_tr]  0.2041   
Step   97000 (bc5.1)s   | [R_te] min: 3626.80         max: 3946.99        Avg: 3819.99 (29.72)     | [MSE_tr]  0.2041   
Step   98000 (bc5.1)s   | [R_te] min: 170.49          max: 3939.33        Avg: 3253.51 (327.85)    | [MSE_tr]  0.2047   
Step   99000 (bc5.2)s   | [R_te] min: 1193.45         max: 4221.71        Avg: 3572.39 (254.75)    | [MSE_tr]  0.2042   
Step  100000 (bc5.1)s   | [R_te] min: 16.54           max: 4082.46        Avg: 3389.21 (363.85)    | [MSE_tr]  0.2042   
Step  101000 (bc5.2)s   | [R_te] min: 3202.20         max: 3901.91        Avg: 3612.61 (58.01)     | [MSE_tr]  0.2043   
Step  102000 (bc5.2)s   | [R_te] min: 3371.39         max: 3990.43        Avg: 3770.25 (68.60)     | [MSE_tr]  0.2044   
Step  103000 (bc5.2)s   | [R_te] min: 590.49          max: 3947.06        Avg: 3130.20 (400.49)    | [MSE_tr]  0.2044   
Step  104000 (bc5.1)s   | [R_te] min: 199.03          max: 4044.94        Avg: 2763.42 (423.23)    | [MSE_tr]  0.2046   
Step  105000 (bc5.2)s   | [R_te] min: 3207.98         max: 3914.34        Avg: 3732.38 (61.88)     | [MSE_tr]  0.2046   
Step  106000 (bc5.2)s   | [R_te] min: 210.89          max: 4047.35        Avg: 3479.87 (345.83)    | [MSE_tr]  0.2047   
Step  107000 (bc5.2)s   | [R_te] min: 2860.54         max: 3837.57        Avg: 3508.20 (96.94)     | [MSE_tr]  0.2045   
Step  108000 (bc5.1)s   | [R_te] min: 153.53          max: 4027.94        Avg: 3332.54 (340.35)    | [MSE_tr]  0.2047   
Step  109000 (bc5.1)s   | [R_te] min: 2542.80         max: 4069.42        Avg: 3744.84 (130.11)    | [MSE_tr]  0.2049   
Step  110000 (bc5.1)s   | [R_te] min: 567.01          max: 3986.59        Avg: 2895.67 (423.75)    | [MSE_tr]  0.2047   
Step  111000 (bc5.2)s   | [R_te] min: 981.10          max: 4107.39        Avg: 3203.86 (356.77)    | [MSE_tr]  0.2047   
Step  112000 (bc5.2)s   | [R_te] min: 431.24          max: 3826.60        Avg: 3259.30 (302.05)    | [MSE_tr]  0.2050   
Step  113000 (bc5.2)s   | [R_te] min: 818.74          max: 4067.99        Avg: 3356.09 (304.16)    | [MSE_tr]  0.2052   
Step  114000 (bc5.2)s   | [R_te] min: 3281.45         max: 4010.98        Avg: 3706.65 (66.86)     | [MSE_tr]  0.2048   
Step  115000 (bc5.1)s   | [R_te] min: 1671.74         max: 3993.76        Avg: 3523.76 (208.10)    | [MSE_tr]  0.2049   
Step  116000 (bc5.1)s   | [R_te] min: 765.82          max: 3801.71        Avg: 2449.40 (349.69)    | [MSE_tr]  0.2049   
Step  117000 (bc5.2)s   | [R_te] min: 1031.26         max: 4044.05        Avg: 3150.19 (319.15)    | [MSE_tr]  0.2050   
Step  118000 (bc5.2)s   | [R_te] min: 1046.69         max: 3822.22        Avg: 3265.63 (268.15)    | [MSE_tr]  0.2048   
Step  119000 (bc5.2)s   | [R_te] min: 2498.25         max: 4087.65        Avg: 3596.37 (135.53)    | [MSE_tr]  0.2052   
Step  120000 (bc5.2)s   | [R_te] min: 568.06          max: 3981.22        Avg: 3180.27 (287.59)    | [MSE_tr]  0.2052   
Step  121000 (bc5.1)s   | [R_te] min: 1649.50         max: 3934.28        Avg: 3449.46 (212.79)    | [MSE_tr]  0.2053   
Step  122000 (bc5.1)s   | [R_te] min: 2944.88         max: 3997.73        Avg: 3637.92 (87.95)     | [MSE_tr]  0.2053   
Step  123000 (bc5.1)s   | [R_te] min: 1664.56         max: 3899.15        Avg: 3331.11 (216.87)    | [MSE_tr]  0.2053   
Step  124000 (bc5.1)s   | [R_te] min: 2357.54         max: 4123.28        Avg: 3669.47 (149.53)    | [MSE_tr]  0.2055   
Step  125000 (bc5.0)s   | [R_te] min: 3306.73         max: 3767.88        Avg: 3501.33 (44.29)     | [MSE_tr]  0.2056   
Step  126000 (bc5.1)s   | [R_te] min: 83.47           max: 4024.62        Avg: 3300.64 (349.08)    | [MSE_tr]  0.2053   
Step  127000 (bc5.2)s   | [R_te] min: 339.69          max: 3885.04        Avg: 2999.06 (358.46)    | [MSE_tr]  0.2055   
Step  128000 (bc5.1)s   | [R_te] min: 710.82          max: 3931.79        Avg: 3504.91 (297.65)    | [MSE_tr]  0.2055   
Step  129000 (bc5.1)s   | [R_te] min: 566.83          max: 3705.91        Avg: 2809.01 (301.50)    | [MSE_tr]  0.2057   
Step  130000 (bc5.1)s   | [R_te] min: 3422.34         max: 3910.66        Avg: 3736.12 (50.29)     | [MSE_tr]  0.2055   
Step  131000 (bc5.2)s   | [R_te] min: 230.66          max: 3939.54        Avg: 3056.65 (362.50)    | [MSE_tr]  0.2057   
Step  132000 (bc5.1)s   | [R_te] min: 2393.17         max: 4031.57        Avg: 3547.71 (162.05)    | [MSE_tr]  0.2055   
Step  133000 (bc5.1)s   | [R_te] min: 1611.21         max: 3867.77        Avg: 3491.04 (200.75)    | [MSE_tr]  0.2058   
Step  134000 (bc5.1)s   | [R_te] min: 3142.44         max: 3790.25        Avg: 3567.39 (54.91)     | [MSE_tr]  0.2055   
Step  135000 (bc5.2)s   | [R_te] min: 1408.11         max: 3939.21        Avg: 3211.44 (277.10)    | [MSE_tr]  0.2054   
Step  136000 (bc5.2)s   | [R_te] min: 3169.92         max: 3941.36        Avg: 3721.14 (68.34)     | [MSE_tr]  0.2057   
Step  137000 (bc5.2)s   | [R_te] min: 3597.88         max: 3960.30        Avg: 3742.19 (36.19)     | [MSE_tr]  0.2057   
Step  138000 (bc5.2)s   | [R_te] min: 102.58          max: 3951.15        Avg: 3273.28 (337.98)    | [MSE_tr]  0.2060   
Step  139000 (bc5.2)s   | [R_te] min: 3291.60         max: 3993.52        Avg: 3665.74 (55.88)     | [MSE_tr]  0.2057   
Step  140000 (bc5.1)s   | [R_te] min: 2658.64         max: 3947.40        Avg: 3435.05 (107.02)    | [MSE_tr]  0.2060   
Step  141000 (bc5.1)s   | [R_te] min: 1798.02         max: 4008.77        Avg: 3373.41 (184.14)    | [MSE_tr]  0.2057   
Step  142000 (bc5.1)s   | [R_te] min: 658.59          max: 3851.33        Avg: 3108.60 (312.98)    | [MSE_tr]  0.2061   
Step  143000 (bc5.2)s   | [R_te] min: 3372.79         max: 3940.51        Avg: 3721.84 (49.42)     | [MSE_tr]  0.2063   
Step  144000 (bc5.2)s   | [R_te] min: 172.44          max: 3900.41        Avg: 3347.92 (340.28)    | [MSE_tr]  0.2060   
Step  145000 (bc5.2)s   | [R_te] min: 3081.37         max: 4013.56        Avg: 3672.77 (76.94)     | [MSE_tr]  0.2059   
Step  146000 (bc5.1)s   | [R_te] min: 2542.63         max: 3685.19        Avg: 3443.14 (101.76)    | [MSE_tr]  0.2059   
Step  147000 (bc5.1)s   | [R_te] min: 324.13          max: 3760.85        Avg: 2783.93 (403.58)    | [MSE_tr]  0.2060   
Step  148000 (bc5.2)s   | [R_te] min: 1051.22         max: 3860.27        Avg: 3138.96 (307.51)    | [MSE_tr]  0.2061   
Step  149000 (bc5.2)s   | [R_te] min: 2855.30         max: 3933.13        Avg: 3590.31 (88.49)     | [MSE_tr]  0.2060   
Step  150000 (bc5.2)s   | [R_te] min: 3319.29         max: 3815.51        Avg: 3637.11 (48.51)     | [MSE_tr]  0.2064   
Step  151000 (bc5.2)s   | [R_te] min: 3434.40         max: 4171.82        Avg: 3790.98 (79.12)     | [MSE_tr]  0.2062   
Step  152000 (bc5.2)s   | [R_te] min: 3022.25         max: 3840.48        Avg: 3575.40 (81.46)     | [MSE_tr]  0.2065   
Step  153000 (bc5.2)s   | [R_te] min: 2361.93         max: 3695.18        Avg: 3443.75 (117.95)    | [MSE_tr]  0.2069   
Step  154000 (bc5.2)s   | [R_te] min: 1896.94         max: 4030.82        Avg: 3286.17 (226.98)    | [MSE_tr]  0.2062   
Step  155000 (bc5.2)s   | [R_te] min: 1089.58         max: 3805.91        Avg: 2967.92 (263.12)    | [MSE_tr]  0.2066   
Step  156000 (bc5.3)s   | [R_te] min: 38.43           max: 3875.82        Avg: 3065.14 (369.82)    | [MSE_tr]  0.2068   
Step  157000 (bc5.3)s   | [R_te] min: 917.18          max: 3873.17        Avg: 3265.57 (272.10)    | [MSE_tr]  0.2066   
Step  158000 (bc5.3)s   | [R_te] min: 112.62          max: 3812.15        Avg: 2851.38 (377.64)    | [MSE_tr]  0.2065   
Step  159000 (bc5.2)s   | [R_te] min: 7.80            max: 3989.80        Avg: 2944.68 (373.93)    | [MSE_tr]  0.2067   
Step  160000 (bc5.2)s   | [R_te] min: 2979.73         max: 3895.09        Avg: 3586.42 (72.41)     | [MSE_tr]  0.2070   
Step  161000 (bc5.3)s   | [R_te] min: 15.65           max: 3546.31        Avg: 2985.68 (320.01)    | [MSE_tr]  0.2071   
Step  162000 (bc5.3)s   | [R_te] min: 3442.00         max: 3954.28        Avg: 3693.65 (54.74)     | [MSE_tr]  0.2068   
Step  163000 (bc5.3)s   | [R_te] min: 3379.85         max: 4000.41        Avg: 3750.68 (54.17)     | [MSE_tr]  0.2069   
Step  164000 (bc5.3)s   | [R_te] min: 1241.34         max: 3853.14        Avg: 3138.05 (286.42)    | [MSE_tr]  0.2067   
Step  165000 (bc5.3)s   | [R_te] min: 3147.65         max: 3866.46        Avg: 3551.17 (74.39)     | [MSE_tr]  0.2070   
Step  166000 (bc5.3)s   | [R_te] min: 6.72            max: 4011.80        Avg: 3265.18 (376.48)    | [MSE_tr]  0.2068   
Step  167000 (bc5.3)s   | [R_te] min: 1975.81         max: 3837.64        Avg: 3526.21 (164.95)    | [MSE_tr]  0.2071   
Step  168000 (bc5.4)s   | [R_te] min: 3462.14         max: 4069.90        Avg: 3787.64 (55.54)     | [MSE_tr]  0.2068   
Step  169000 (bc5.2)s   | [R_te] min: 1351.67         max: 3939.82        Avg: 3325.06 (240.62)    | [MSE_tr]  0.2068   
Step  170000 (bc5.2)s   | [R_te] min: 2975.71         max: 3966.96        Avg: 3623.31 (98.51)     | [MSE_tr]  0.2070   
Step  171000 (bc5.2)s   | [R_te] min: 1775.42         max: 3991.84        Avg: 3264.81 (184.39)    | [MSE_tr]  0.2072   
Step  172000 (bc5.2)s   | [R_te] min: 1004.15         max: 3831.17        Avg: 3101.16 (238.49)    | [MSE_tr]  0.2073   
Step  173000 (bc5.3)s   | [R_te] min: 87.12           max: 4077.24        Avg: 2688.28 (471.82)    | [MSE_tr]  0.2074   
Step  174000 (bc5.4)s   | [R_te] min: 338.61          max: 3692.91        Avg: 3069.84 (291.23)    | [MSE_tr]  0.2074   
Step  175000 (bc5.2)s   | [R_te] min: 96.41           max: 3794.92        Avg: 2906.11 (391.66)    | [MSE_tr]  0.2076   
Step  176000 (bc5.2)s   | [R_te] min: 3209.56         max: 3805.59        Avg: 3565.62 (53.80)     | [MSE_tr]  0.2075   
Step  177000 (bc5.3)s   | [R_te] min: 16.57           max: 4009.47        Avg: 2894.54 (432.11)    | [MSE_tr]  0.2073   
Step  178000 (bc5.3)s   | [R_te] min: 54.52           max: 3870.05        Avg: 3213.63 (336.26)    | [MSE_tr]  0.2076   
Step  179000 (bc5.4)s   | [R_te] min: 549.57          max: 4041.09        Avg: 3145.52 (342.24)    | [MSE_tr]  0.2073   
Step  180000 (bc5.3)s   | [R_te] min: 47.76           max: 3761.22        Avg: 2674.42 (445.69)    | [MSE_tr]  0.2075   
Step  181000 (bc5.2)s   | [R_te] min: 169.83          max: 3817.46        Avg: 3136.39 (328.77)    | [MSE_tr]  0.2075   
Step  182000 (bc5.3)s   | [R_te] min: 61.75           max: 4002.18        Avg: 3109.93 (421.23)    | [MSE_tr]  0.2074   
Step  183000 (bc5.2)s   | [R_te] min: 3092.99         max: 3972.93        Avg: 3603.08 (74.13)     | [MSE_tr]  0.2075   
Step  184000 (bc5.1)s   | [R_te] min: 2089.46         max: 3931.25        Avg: 3440.71 (161.23)    | [MSE_tr]  0.2078   
Step  185000 (bc5.2)s   | [R_te] min: 3292.81         max: 3761.83        Avg: 3536.30 (45.33)     | [MSE_tr]  0.2078   
Step  186000 (bc5.3)s   | [R_te] min: 1119.97         max: 3519.52        Avg: 2772.53 (276.93)    | [MSE_tr]  0.2079   
Step  187000 (bc5.3)s   | [R_te] min: 1477.55         max: 3922.20        Avg: 3329.69 (208.55)    | [MSE_tr]  0.2080   
Step  188000 (bc5.3)s   | [R_te] min: 209.79          max: 3851.65        Avg: 3050.82 (377.38)    | [MSE_tr]  0.2076   
Step  189000 (bc5.2)s   | [R_te] min: -43.01          max: 3938.69        Avg: 3057.47 (450.43)    | [MSE_tr]  0.2075   
Step  190000 (bc5.2)s   | [R_te] min: 2775.35         max: 3747.95        Avg: 3480.66 (88.05)     | [MSE_tr]  0.2078   
Step  191000 (bc5.1)s   | [R_te] min: 2424.80         max: 3789.73        Avg: 3448.72 (125.00)    | [MSE_tr]  0.2079   
Step  192000 (bc5.2)s   | [R_te] min: 514.17          max: 3982.36        Avg: 3169.09 (338.14)    | [MSE_tr]  0.2079   
Step  193000 (bc5.3)s   | [R_te] min: 739.27          max: 3886.90        Avg: 3097.60 (272.77)    | [MSE_tr]  0.2077   
Step  194000 (bc5.3)s   | [R_te] min: 49.55           max: 3623.30        Avg: 2459.52 (415.10)    | [MSE_tr]  0.2078   
Step  195000 (bc5.2)s   | [R_te] min: 3119.55         max: 3847.76        Avg: 3539.64 (90.61)     | [MSE_tr]  0.2078   
Step  196000 (bc5.1)s   | [R_te] min: 307.65          max: 3749.26        Avg: 2753.29 (396.40)    | [MSE_tr]  0.2081   
Step  197000 (bc5.2)s   | [R_te] min: 3375.41         max: 3849.68        Avg: 3638.97 (46.49)     | [MSE_tr]  0.2078   
Step  198000 (bc5.1)s   | [R_te] min: 35.69           max: 3915.83        Avg: 2364.81 (524.52)    | [MSE_tr]  0.2080   
Step  199000 (bc5.0)s   | [R_te] min: 1065.09         max: 4032.92        Avg: 3492.50 (260.11)    | [MSE_tr]  0.2078   
Step  200000 (bc5.0)s   | [R_te] min: 10.41           max: 3922.23        Avg: 2592.85 (409.04)    | [MSE_tr]  0.2082   
Step  201000 (bc5.0)s   | [R_te] min: 1298.45         max: 3713.69        Avg: 2834.90 (256.89)    | [MSE_tr]  0.2081   
