Step   36000 (g21.8+d67.1)s       | [D] min: 0.12       max: 2.00      | [R_te] min: 290.29         max: 320.73         Avg: 308.62 (3.40)       | ent 0.002 | w_noise: [0.01476 0.02319 0.04837 0.12954 0.24545 0.45260 0.65828 0.83195 0.98986 1.27026]
Step   37000 (g21.9+d67.3)s       | [D] min: 0.10       max: 1.76      | [R_te] min: 325.53         max: 405.46         Avg: 362.22 (8.27)       | ent 0.001 | w_noise: [0.01467 0.02325 0.04839 0.12991 0.24600 0.45239 0.66028 0.83398 0.99238 1.27093]
Step   38000 (g21.9+d67.4)s       | [D] min: 0.13       max: 2.21      | [R_te] min: 320.86         max: 473.41         Avg: 382.79 (13.30)      | ent 0.002 | w_noise: [0.01465 0.02327 0.04846 0.13002 0.24635 0.45408 0.66010 0.83346 0.99170 1.27277]
Step   39000 (g21.8+d67.0)s       | [D] min: 0.14       max: 1.41      | [R_te] min: 265.95         max: 334.31         Avg: 296.49 (6.77)       | ent 0.002 | w_noise: [0.01462 0.02317 0.04841 0.13065 0.24789 0.45444 0.65974 0.83607 0.99205 1.27646]
Step   40000 (g21.8+d67.1)s       | [D] min: 0.14       max: 1.44      | [R_te] min: 296.10         max: 422.64         Avg: 351.88 (14.07)      | ent 0.002 | w_noise: [0.01459 0.02316 0.04860 0.13029 0.24733 0.45420 0.66215 0.83580 0.99025 1.27429]
Step   41000 (g22.1+d68.0)s       | [D] min: 0.11       max: 1.81      | [R_te] min: 261.32         max: 367.10         Avg: 316.99 (8.97)       | ent 0.002 | w_noise: [0.01454 0.02302 0.04845 0.12994 0.24674 0.45364 0.66319 0.83639 0.99461 1.27125]
Step   42000 (g22.2+d68.2)s       | [D] min: 0.18       max: 2.02      | [R_te] min: 265.57         max: 373.21         Avg: 307.38 (10.95)      | ent 0.002 | w_noise: [0.01449 0.02300 0.04833 0.12989 0.24723 0.45364 0.66555 0.83667 0.99237 1.27244]
Step   43000 (g22.1+d68.0)s       | [D] min: 0.15       max: 1.88      | [R_te] min: 240.36         max: 272.71         Avg: 252.79 (2.73)       | ent 0.002 | w_noise: [0.01430 0.02280 0.04823 0.13001 0.24820 0.45237 0.66469 0.83806 0.99023 1.27244]
Step   44000 (g22.0+d67.9)s       | [D] min: 0.13       max: 2.16      | [R_te] min: 269.54         max: 309.36         Avg: 289.00 (3.89)       | ent 0.002 | w_noise: [0.01416 0.02269 0.04818 0.12959 0.24839 0.45402 0.66179 0.84011 0.99191 1.27748]
Step   45000 (g22.2+d68.4)s       | [D] min: 0.01       max: 2.60      | [R_te] min: 259.06         max: 292.64         Avg: 274.99 (3.22)       | ent 0.002 | w_noise: [0.01413 0.02273 0.04821 0.13008 0.24848 0.45443 0.66309 0.83986 0.99343 1.28055]
Step   46000 (g22.2+d68.3)s       | [D] min: 0.11       max: 2.18      | [R_te] min: 311.49         max: 382.82         Avg: 330.54 (6.64)       | ent 0.002 | w_noise: [0.01410 0.02266 0.04807 0.13042 0.24845 0.45356 0.66356 0.83904 0.99743 1.27819]
Step   47000 (g22.1+d68.0)s       | [D] min: 0.12       max: 1.77      | [R_te] min: 326.63         max: 564.28         Avg: 402.03 (21.73)      | ent 0.002 | w_noise: [0.01415 0.02273 0.04831 0.13077 0.24872 0.45434 0.66536 0.84223 0.99924 1.28200]
Step   48000 (g22.1+d68.0)s       | [D] min: 0.14       max: 1.78      | [R_te] min: 346.91         max: 490.39         Avg: 405.20 (15.92)      | ent 0.002 | w_noise: [0.01412 0.02272 0.04829 0.13042 0.24825 0.45458 0.66557 0.84191 0.99840 1.28199]
Step   49000 (g22.0+d67.8)s       | [D] min: 0.14       max: 2.03      | [R_te] min: 408.78         max: 609.76         Avg: 503.38 (20.20)      | ent 0.002 | w_noise: [0.01407 0.02276 0.04822 0.13006 0.24812 0.45583 0.66356 0.84091 0.99884 1.27791]
Step   50000 (g22.1+d68.1)s       | [D] min: 0.06       max: 1.66      | [R_te] min: 378.53         max: 851.29         Avg: 506.58 (38.46)      | ent 0.002 | w_noise: [0.01394 0.02272 0.04801 0.13006 0.24795 0.45541 0.66486 0.84411 0.99709 1.27871]
Step   51000 (g22.0+d67.8)s       | [D] min: 0.13       max: 2.45      | [R_te] min: 365.07         max: 623.53         Avg: 432.85 (23.75)      | ent 0.001 | w_noise: [0.01387 0.02248 0.04798 0.13019 0.24811 0.45608 0.66464 0.84224 0.99592 1.27738]
Step   52000 (g22.0+d67.8)s       | [D] min: 0.15       max: 2.46      | [R_te] min: 325.88         max: 568.55         Avg: 422.14 (23.04)      | ent 0.001 | w_noise: [0.01378 0.02232 0.04789 0.13017 0.24861 0.45620 0.66356 0.84181 0.99213 1.27526]
Step   53000 (g22.1+d68.1)s       | [D] min: 0.11       max: 1.98      | [R_te] min: 278.50         max: 676.69         Avg: 463.61 (38.12)      | ent 0.001 | w_noise: [0.01373 0.02219 0.04784 0.12999 0.24845 0.45606 0.66501 0.83855 0.99340 1.27863]
Step   54000 (g22.1+d68.1)s       | [D] min: 0.18       max: 1.56      | [R_te] min: 344.11         max: 578.83         Avg: 439.35 (21.21)      | ent 0.001 | w_noise: [0.01375 0.02227 0.04790 0.13050 0.24843 0.45699 0.66863 0.83899 0.99439 1.27996]
Step   55000 (g22.1+d68.1)s       | [D] min: 0.12       max: 1.91      | [R_te] min: 227.83         max: 402.73         Avg: 296.36 (14.41)      | ent 0.001 | w_noise: [0.01370 0.02231 0.04792 0.13059 0.24767 0.45673 0.66710 0.84410 0.99646 1.28219]
Step   56000 (g22.0+d67.9)s       | [D] min: 0.17       max: 1.72      | [R_te] min: 260.68         max: 421.51         Avg: 343.04 (15.43)      | ent 0.001 | w_noise: [0.01375 0.02231 0.04799 0.13093 0.24811 0.45671 0.66751 0.84327 1.00044 1.27833]
Step   57000 (g22.1+d68.0)s       | [D] min: 0.18       max: 2.11      | [R_te] min: 296.03         max: 398.76         Avg: 344.27 (9.33)       | ent 0.001 | w_noise: [0.01375 0.02228 0.04812 0.13100 0.24851 0.45801 0.66832 0.84553 1.00195 1.28293]
Step   58000 (g22.0+d68.0)s       | [D] min: 0.09       max: 2.12      | [R_te] min: 286.51         max: 599.82         Avg: 400.27 (30.06)      | ent 0.001 | w_noise: [0.01370 0.02230 0.04827 0.13112 0.24757 0.45749 0.66982 0.84580 1.00190 1.28323]
Step   59000 (g22.2+d68.2)s       | [D] min: 0.12       max: 1.55      | [R_te] min: 290.75         max: 806.84         Avg: 415.39 (44.91)      | ent 0.001 | w_noise: [0.01367 0.02233 0.04824 0.13104 0.24897 0.45951 0.66897 0.84546 1.00060 1.28369]
Step   60000 (g22.0+d67.8)s       | [D] min: 0.09       max: 2.91      | [R_te] min: 331.90         max: 598.14         Avg: 425.17 (22.48)      | ent 0.001 | w_noise: [0.01363 0.02233 0.04800 0.13087 0.24928 0.45782 0.66912 0.84532 1.00059 1.28922]
Step   61000 (g22.1+d68.0)s       | [D] min: 0.15       max: 1.71      | [R_te] min: 337.55         max: 548.52         Avg: 425.99 (17.76)      | ent 0.001 | w_noise: [0.01355 0.02219 0.04804 0.13039 0.24914 0.45791 0.66665 0.84093 0.99720 1.28659]
Step   62000 (g22.0+d67.9)s       | [D] min: 0.14       max: 1.93      | [R_te] min: 385.88         max: 503.73         Avg: 419.51 (9.83)       | ent 0.001 | w_noise: [0.01364 0.02225 0.04818 0.13077 0.24896 0.45717 0.66825 0.84027 0.99827 1.28252]
Step   63000 (g22.2+d68.2)s       | [D] min: 0.19       max: 1.74      | [R_te] min: 337.40         max: 465.73         Avg: 396.36 (14.16)      | ent 0.001 | w_noise: [0.01347 0.02209 0.04783 0.13018 0.24825 0.45600 0.66719 0.84008 0.99825 1.28085]
Step   64000 (g22.1+d68.0)s       | [D] min: 0.17       max: 1.67      | [R_te] min: 387.40         max: 916.91         Avg: 546.13 (44.52)      | ent 0.001 | w_noise: [0.01344 0.02209 0.04777 0.13026 0.24891 0.45557 0.66600 0.84168 0.99811 1.28365]
Step   65000 (g22.1+d68.0)s       | [D] min: 0.15       max: 1.64      | [R_te] min: 259.23         max: 637.52         Avg: 413.75 (31.32)      | ent 0.001 | w_noise: [0.01342 0.02204 0.04779 0.12975 0.24862 0.45621 0.66488 0.84186 0.99795 1.28363]
Step   66000 (g22.1+d68.1)s       | [D] min: 0.20       max: 1.55      | [R_te] min: 280.88         max: 603.32         Avg: 423.40 (31.41)      | ent 0.001 | w_noise: [0.01338 0.02206 0.04783 0.12955 0.24901 0.45665 0.66862 0.83990 0.99904 1.28727]
Step   67000 (g22.2+d68.3)s       | [D] min: 0.02       max: 1.70      | [R_te] min: 428.51         max: 638.26         Avg: 507.60 (23.51)      | ent 0.002 | w_noise: [0.01332 0.02198 0.04779 0.13011 0.24865 0.45587 0.66767 0.84008 0.99427 1.28171]
Step   68000 (g22.1+d68.1)s       | [D] min: 0.15       max: 2.25      | [R_te] min: 366.08         max: 804.66         Avg: 466.22 (38.07)      | ent 0.001 | w_noise: [0.01329 0.02198 0.04792 0.12989 0.24866 0.45534 0.66786 0.84044 0.99434 1.28299]
Step   69000 (g21.8+d67.0)s       | [D] min: 0.12       max: 2.08      | [R_te] min: 337.32         max: 497.15         Avg: 416.77 (15.67)      | ent 0.001 | w_noise: [0.01337 0.02206 0.04819 0.13010 0.24830 0.45591 0.66910 0.84174 0.99447 1.28259]
Step   70000 (g21.8+d66.9)s       | [D] min: 0.11       max: 1.32      | [R_te] min: 331.47         max: 453.22         Avg: 357.81 (10.24)      | ent 0.001 | w_noise: [0.01324 0.02195 0.04808 0.12982 0.24765 0.45686 0.66747 0.84316 0.99509 1.28104]
Step   71000 (g21.9+d67.2)s       | [D] min: 0.16       max: 2.14      | [R_te] min: 370.12         max: 807.03         Avg: 483.86 (38.43)      | ent 0.001 | w_noise: [0.01328 0.02187 0.04779 0.12997 0.24819 0.45735 0.66868 0.84192 0.99636 1.28324]
Step   72000 (g21.8+d67.0)s       | [D] min: 0.21       max: 2.16      | [R_te] min: 297.76         max: 557.30         Avg: 428.31 (21.48)      | ent 0.001 | w_noise: [0.01323 0.02186 0.04763 0.13016 0.24880 0.45631 0.66994 0.84382 0.99769 1.28640]
Step   73000 (g21.8+d67.1)s       | [D] min: 0.20       max: 1.90      | [R_te] min: 269.89         max: 441.20         Avg: 343.08 (14.27)      | ent 0.001 | w_noise: [0.01323 0.02184 0.04775 0.13032 0.24844 0.45480 0.66883 0.84416 0.99762 1.28659]
Step   74000 (g21.8+d67.0)s       | [D] min: 0.20       max: 2.17      | [R_te] min: 326.45         max: 439.60         Avg: 369.04 (11.21)      | ent 0.001 | w_noise: [0.01318 0.02176 0.04747 0.13043 0.24838 0.45506 0.66653 0.84160 0.99569 1.28140]
Step   75000 (g21.9+d67.4)s       | [D] min: 0.14       max: 2.92      | [R_te] min: 321.59         max: 399.95         Avg: 355.72 (7.18)       | ent 0.001 | w_noise: [0.01313 0.02174 0.04747 0.13002 0.24825 0.45574 0.66539 0.84395 0.99656 1.28051]
Step   76000 (g21.8+d67.1)s       | [D] min: 0.20       max: 1.55      | [R_te] min: 349.03         max: 424.66         Avg: 374.10 (7.00)       | ent 0.001 | w_noise: [0.01311 0.02173 0.04750 0.12985 0.24884 0.45643 0.66462 0.84354 0.99890 1.28069]
Step   77000 (g21.8+d67.1)s       | [D] min: 0.14       max: 1.76      | [R_te] min: 346.09         max: 640.69         Avg: 425.13 (24.78)      | ent 0.001 | w_noise: [0.01315 0.02177 0.04757 0.12976 0.24955 0.45662 0.66554 0.84460 1.00230 1.28075]
Step   78000 (g21.9+d67.3)s       | [D] min: 0.15       max: 1.72      | [R_te] min: 350.36         max: 581.57         Avg: 438.87 (18.72)      | ent 0.001 | w_noise: [0.01319 0.02171 0.04774 0.13018 0.25032 0.45738 0.66689 0.84545 1.00317 1.28196]
Step   79000 (g21.9+d67.3)s       | [D] min: 0.15       max: 1.60      | [R_te] min: 369.37         max: 410.00         Avg: 390.83 (3.86)       | ent 0.001 | w_noise: [0.01313 0.02173 0.04756 0.13006 0.24942 0.45718 0.66665 0.84429 1.00336 1.28178]
Step   80000 (g21.9+d67.2)s       | [D] min: 0.20       max: 2.33      | [R_te] min: 350.63         max: 540.95         Avg: 429.04 (19.43)      | ent 0.001 | w_noise: [0.01316 0.02175 0.04757 0.13012 0.24879 0.45682 0.66923 0.84790 0.99947 1.28549]
Step   81000 (g21.8+d66.9)s       | [D] min: 0.16       max: 2.51      | [R_te] min: 400.23         max: 625.80         Avg: 494.96 (22.77)      | ent 0.001 | w_noise: [0.01308 0.02167 0.04743 0.13032 0.24826 0.45634 0.66798 0.84549 0.99864 1.28415]
Step   82000 (g21.9+d67.3)s       | [D] min: 0.15       max: 2.16      | [R_te] min: 315.41         max: 507.61         Avg: 386.17 (20.11)      | ent 0.001 | w_noise: [0.01317 0.02177 0.04750 0.13076 0.24882 0.45864 0.66975 0.84374 1.00011 1.28483]
Step   83000 (g21.8+d67.1)s       | [D] min: 0.19       max: 1.37      | [R_te] min: 317.49         max: 397.09         Avg: 368.37 (6.71)       | ent 0.001 | w_noise: [0.01303 0.02160 0.04740 0.13031 0.24913 0.45801 0.66901 0.84542 0.99962 1.28605]
Step   84000 (g22.2+d67.8)s       | [D] min: 0.10       max: 1.67      | [R_te] min: 269.33         max: 523.31         Avg: 400.49 (22.29)      | ent 0.001 | w_noise: [0.01299 0.02155 0.04703 0.12986 0.24811 0.45870 0.66987 0.84483 0.99884 1.28547]
Step   85000 (g22.1+d67.9)s       | [D] min: 0.20       max: 1.88      | [R_te] min: 331.78         max: 398.93         Avg: 361.83 (7.20)       | ent 0.001 | w_noise: [0.01290 0.02151 0.04712 0.12959 0.24789 0.45843 0.67102 0.84583 0.99833 1.28437]
Step   86000 (g22.1+d68.0)s       | [D] min: 0.20       max: 1.86      | [R_te] min: 334.15         max: 361.57         Avg: 348.77 (3.00)       | ent 0.001 | w_noise: [0.01285 0.02148 0.04700 0.12953 0.24893 0.45701 0.67075 0.84637 1.00062 1.28502]
Step   87000 (g22.1+d68.0)s       | [D] min: 0.17       max: 2.49      | [R_te] min: 278.73         max: 427.62         Avg: 351.39 (12.94)      | ent 0.001 | w_noise: [0.01284 0.02146 0.04713 0.12966 0.24902 0.45740 0.66973 0.84610 1.00064 1.28452]
Step   88000 (g22.3+d68.4)s       | [D] min: 0.18       max: 1.86      | [R_te] min: 334.03         max: 449.57         Avg: 380.79 (12.54)      | ent 0.001 | w_noise: [0.01280 0.02141 0.04698 0.12945 0.24950 0.45776 0.66724 0.84720 0.99928 1.28650]
Step   89000 (g22.2+d68.0)s       | [D] min: 0.16       max: 2.46      | [R_te] min: 302.51         max: 375.51         Avg: 324.15 (7.48)       | ent 0.001 | w_noise: [0.01272 0.02144 0.04700 0.12930 0.24843 0.45808 0.66746 0.84573 1.00085 1.28644]
Step   90000 (g22.1+d68.0)s       | [D] min: 0.16       max: 1.43      | [R_te] min: 287.76         max: 415.64         Avg: 336.25 (11.62)      | ent 0.001 | w_noise: [0.01272 0.02133 0.04709 0.12985 0.24898 0.45775 0.66912 0.84294 0.99868 1.28854]
Step   91000 (g22.2+d68.1)s       | [D] min: 0.21       max: 1.62      | [R_te] min: 319.24         max: 390.16         Avg: 359.62 (5.94)       | ent 0.001 | w_noise: [0.01277 0.02146 0.04732 0.13004 0.25023 0.45828 0.66995 0.84676 1.00343 1.29175]
Step   92000 (g22.3+d68.3)s       | [D] min: 0.20       max: 2.45      | [R_te] min: 401.70         max: 857.11         Avg: 607.57 (50.24)      | ent 0.002 | w_noise: [0.01281 0.02149 0.04748 0.13011 0.24990 0.45862 0.67153 0.84718 1.00404 1.29024]
Step   93000 (g22.1+d68.0)s       | [D] min: 0.17       max: 2.04      | [R_te] min: 402.52         max: 776.58         Avg: 554.24 (35.44)      | ent 0.002 | w_noise: [0.01278 0.02138 0.04736 0.12987 0.24958 0.45710 0.67130 0.84527 1.00188 1.28954]
Step   94000 (g22.1+d68.0)s       | [D] min: 0.18       max: 1.64      | [R_te] min: 383.36         max: 516.45         Avg: 437.39 (14.08)      | ent 0.002 | w_noise: [0.01271 0.02127 0.04710 0.13016 0.24923 0.45722 0.67029 0.84586 0.99724 1.28975]
Step   95000 (g22.1+d67.9)s       | [D] min: 0.17       max: 1.65      | [R_te] min: 360.30         max: 498.27         Avg: 414.17 (13.53)      | ent 0.002 | w_noise: [0.01274 0.02127 0.04713 0.13048 0.24981 0.45774 0.67247 0.84479 1.00143 1.28783]
Step   96000 (g22.2+d68.0)s       | [D] min: 0.17       max: 2.09      | [R_te] min: 356.00         max: 508.00         Avg: 421.31 (15.84)      | ent 0.002 | w_noise: [0.01275 0.02121 0.04715 0.13107 0.24955 0.45723 0.67251 0.84581 1.00041 1.28724]
Step   97000 (g22.1+d67.8)s       | [D] min: 0.12       max: 1.85      | [R_te] min: 396.19         max: 1027.13        Avg: 620.47 (71.17)      | ent 0.002 | w_noise: [0.01268 0.02117 0.04689 0.13008 0.24800 0.45700 0.67140 0.84397 1.00055 1.28839]
Step   98000 (g22.3+d68.6)s       | [D] min: 0.18       max: 1.46      | [R_te] min: 349.04         max: 508.74         Avg: 413.35 (17.17)      | ent 0.002 | w_noise: [0.01263 0.02115 0.04656 0.12980 0.24757 0.45681 0.66975 0.84365 1.00192 1.29230]
Step   99000 (g22.2+d68.0)s       | [D] min: 0.16       max: 1.79      | [R_te] min: 506.30         max: 1122.58        Avg: 763.21 (68.68)      | ent 0.002 | w_noise: [0.01257 0.02102 0.04671 0.12914 0.24786 0.45664 0.66849 0.84528 1.00177 1.29437]
Step  100000 (g22.1+d67.8)s       | [D] min: 0.11       max: 1.80      | [R_te] min: 311.05         max: 430.16         Avg: 369.07 (12.87)      | ent 0.002 | w_noise: [0.01250 0.02096 0.04667 0.12915 0.24782 0.45623 0.66987 0.84662 1.00066 1.28992]
