Step   33000 (g27.4+d86.6)s       | [D] min: 0.10       max: 1.96      | [R_te] min: 255.67         max: 379.41         Avg: 286.87 (11.38)      | ent 0.002 | w_noise: [0.01540 0.02400 0.04967 0.13072 0.24733 0.45196 0.66018 0.83287 0.98518 1.26531]
Step   34000 (g27.5+d87.0)s       | [D] min: 0.05       max: 1.75      | [R_te] min: 274.83         max: 398.59         Avg: 339.73 (9.83)       | ent 0.002 | w_noise: [0.01535 0.02405 0.04967 0.13113 0.24742 0.45118 0.66068 0.83057 0.98975 1.26591]
Step   35000 (g27.7+d87.1)s       | [D] min: 0.11       max: 2.32      | [R_te] min: 337.73         max: 503.19         Avg: 429.97 (15.84)      | ent 0.002 | w_noise: [0.01506 0.02369 0.04899 0.12979 0.24682 0.45265 0.65762 0.82927 0.98569 1.26667]
Step   36000 (g27.4+d86.6)s       | [D] min: 0.10       max: 2.23      | [R_te] min: 311.86         max: 594.08         Avg: 412.15 (28.44)      | ent 0.002 | w_noise: [0.01496 0.02360 0.04901 0.13014 0.24755 0.45274 0.65979 0.83298 0.98647 1.26542]
Step   37000 (g27.4+d86.6)s       | [D] min: 0.15       max: 2.47      | [R_te] min: 346.88         max: 757.75         Avg: 510.06 (35.76)      | ent 0.002 | w_noise: [0.01483 0.02352 0.04893 0.13038 0.24831 0.45355 0.66212 0.83607 0.98773 1.27094]
Step   38000 (g27.4+d86.6)s       | [D] min: 0.10       max: 1.43      | [R_te] min: 282.92         max: 434.35         Avg: 380.57 (12.19)      | ent 0.002 | w_noise: [0.01485 0.02347 0.04912 0.13027 0.24855 0.45500 0.66218 0.83653 0.99218 1.27813]
Step   39000 (g27.3+d86.3)s       | [D] min: 0.17       max: 1.64      | [R_te] min: 306.40         max: 378.22         Avg: 343.62 (6.87)       | ent 0.002 | w_noise: [0.01482 0.02350 0.04924 0.13080 0.24879 0.45558 0.66499 0.83936 0.99692 1.27968]
Step   40000 (g27.3+d86.4)s       | [D] min: 0.11       max: 2.24      | [R_te] min: 313.24         max: 433.40         Avg: 362.98 (10.43)      | ent 0.002 | w_noise: [0.01467 0.02342 0.04905 0.13089 0.24919 0.45616 0.66621 0.83828 0.99664 1.28141]
Step   41000 (g27.5+d86.4)s       | [D] min: 0.12       max: 2.69      | [R_te] min: 364.23         max: 481.57         Avg: 424.34 (10.99)      | ent 0.002 | w_noise: [0.01454 0.02323 0.04893 0.13087 0.24910 0.45512 0.66490 0.83884 0.99350 1.27622]
Step   42000 (g27.3+d86.1)s       | [D] min: 0.15       max: 1.82      | [R_te] min: 317.17         max: 464.12         Avg: 369.97 (16.01)      | ent 0.002 | w_noise: [0.01440 0.02303 0.04873 0.13029 0.24907 0.45617 0.66474 0.83929 0.99304 1.27898]
Step   43000 (g27.4+d86.6)s       | [D] min: 0.17       max: 1.49      | [R_te] min: 345.67         max: 509.77         Avg: 412.23 (14.09)      | ent 0.002 | w_noise: [0.01421 0.02282 0.04840 0.12968 0.24878 0.45667 0.66309 0.83610 0.99527 1.28131]
Step   44000 (g27.5+d86.9)s       | [D] min: 0.15       max: 1.34      | [R_te] min: 337.92         max: 486.16         Avg: 407.35 (15.10)      | ent 0.002 | w_noise: [0.01412 0.02269 0.04835 0.12978 0.24831 0.45685 0.66285 0.84291 0.99414 1.27795]
