Step   37000 (g21.8+d68.1)s       | [D] min: 0.10       max: 1.90      | [R_te] min: 301.28         max: 383.75         Avg: 326.04 (7.76)       | ent 0.002 | w_noise: [0.01520 0.01673 0.02389 0.06203 0.12686 0.25192 0.33772 0.44247 0.52909 0.65029]
Step   38000 (g22.0+d68.3)s       | [D] min: 0.07       max: 2.23      | [R_te] min: 245.52         max: 274.35         Avg: 261.93 (2.91)       | ent 0.002 | w_noise: [0.01502 0.01657 0.02378 0.06196 0.12691 0.25325 0.33818 0.44177 0.53020 0.65188]
Step   39000 (g21.9+d68.1)s       | [D] min: 0.12       max: 1.93      | [R_te] min: 201.73         max: 277.67         Avg: 226.22 (6.57)       | ent 0.002 | w_noise: [0.01498 0.01653 0.02373 0.06206 0.12712 0.25418 0.33908 0.44373 0.53082 0.65107]
Step   40000 (g21.9+d68.2)s       | [D] min: 0.05       max: 2.00      | [R_te] min: 186.53         max: 292.89         Avg: 219.97 (9.29)       | ent 0.002 | w_noise: [0.01497 0.01656 0.02371 0.06223 0.12757 0.25456 0.33960 0.44474 0.53179 0.65352]
Step   41000 (g21.9+d68.1)s       | [D] min: 0.00       max: 1.87      | [R_te] min: 261.09         max: 304.02         Avg: 278.77 (4.03)       | ent 0.002 | w_noise: [0.01488 0.01647 0.02369 0.06209 0.12764 0.25467 0.34091 0.44482 0.53196 0.65525]
Step   42000 (g21.9+d68.3)s       | [D] min: 0.05       max: 1.64      | [R_te] min: 327.99         max: 408.48         Avg: 369.62 (6.59)       | ent 0.002 | w_noise: [0.01487 0.01646 0.02378 0.06233 0.12749 0.25524 0.34133 0.44688 0.53273 0.65703]
Step   43000 (g22.1+d68.4)s       | [D] min: 0.10       max: 2.61      | [R_te] min: 299.75         max: 358.67         Avg: 331.08 (5.22)       | ent 0.002 | w_noise: [0.01491 0.01642 0.02378 0.06270 0.12757 0.25535 0.34144 0.44686 0.53401 0.65508]
Step   44000 (g21.9+d68.3)s       | [D] min: 0.11       max: 1.71      | [R_te] min: 310.65         max: 419.49         Avg: 355.45 (11.58)      | ent 0.002 | w_noise: [0.01486 0.01649 0.02388 0.06269 0.12827 0.25561 0.34218 0.44770 0.53548 0.65685]
Step   45000 (g21.9+d68.4)s       | [D] min: 0.00       max: 1.68      | [R_te] min: 317.34         max: 448.71         Avg: 364.64 (12.21)      | ent 0.002 | w_noise: [0.01485 0.01643 0.02379 0.06287 0.12830 0.25602 0.34299 0.44738 0.53672 0.65694]
Step   46000 (g22.0+d68.4)s       | [D] min: 0.11       max: 1.84      | [R_te] min: 265.11         max: 421.59         Avg: 336.72 (16.36)      | ent 0.002 | w_noise: [0.01488 0.01643 0.02371 0.06263 0.12793 0.25672 0.34386 0.44766 0.53667 0.65857]
Step   47000 (g22.0+d68.5)s       | [D] min: 0.13       max: 2.10      | [R_te] min: 319.85         max: 396.47         Avg: 359.74 (6.97)       | ent 0.002 | w_noise: [0.01477 0.01629 0.02360 0.06253 0.12781 0.25691 0.34293 0.44861 0.53550 0.65901]
Step   48000 (g22.0+d68.3)s       | [D] min: 0.16       max: 1.73      | [R_te] min: 294.64         max: 398.54         Avg: 343.46 (9.33)       | ent 0.002 | w_noise: [0.01485 0.01637 0.02372 0.06270 0.12838 0.25813 0.34287 0.44828 0.53591 0.65767]
Step   49000 (g21.9+d68.2)s       | [D] min: 0.01       max: 1.78      | [R_te] min: 404.50         max: 658.95         Avg: 504.43 (24.02)      | ent 0.002 | w_noise: [0.01491 0.01643 0.02387 0.06288 0.12896 0.25813 0.34316 0.44983 0.53694 0.65890]
Step   50000 (g21.9+d68.3)s       | [D] min: 0.13       max: 2.01      | [R_te] min: 309.98         max: 499.57         Avg: 417.25 (17.98)      | ent 0.002 | w_noise: [0.01475 0.01626 0.02367 0.06270 0.12851 0.25716 0.34220 0.44831 0.53604 0.65986]
Step   51000 (g21.9+d68.2)s       | [D] min: 0.07       max: 1.78      | [R_te] min: 308.79         max: 441.23         Avg: 360.58 (11.64)      | ent 0.002 | w_noise: [0.01468 0.01620 0.02365 0.06260 0.12877 0.25674 0.34368 0.44844 0.53495 0.66000]
Step   52000 (g22.0+d68.4)s       | [D] min: 0.06       max: 2.93      | [R_te] min: 377.79         max: 485.52         Avg: 424.83 (10.17)      | ent 0.002 | w_noise: [0.01459 0.01611 0.02346 0.06259 0.12858 0.25581 0.34267 0.44893 0.53340 0.65868]
Step   53000 (g22.0+d68.3)s       | [D] min: 0.02       max: 1.52      | [R_te] min: 281.80         max: 623.13         Avg: 410.35 (32.20)      | ent 0.002 | w_noise: [0.01453 0.01610 0.02345 0.06244 0.12861 0.25638 0.34314 0.44974 0.53667 0.65784]
Step   54000 (g22.0+d68.3)s       | [D] min: 0.06       max: 1.57      | [R_te] min: 309.49         max: 602.67         Avg: 376.39 (25.54)      | ent 0.002 | w_noise: [0.01456 0.01623 0.02361 0.06267 0.12910 0.25709 0.34559 0.45114 0.53800 0.65943]
Step   55000 (g21.9+d68.3)s       | [D] min: 0.13       max: 1.76      | [R_te] min: 362.23         max: 572.84         Avg: 472.27 (23.93)      | ent 0.002 | w_noise: [0.01460 0.01620 0.02366 0.06262 0.12908 0.25737 0.34642 0.44946 0.53922 0.66190]
Step   56000 (g22.0+d68.5)s       | [D] min: 0.06       max: 1.97      | [R_te] min: 305.59         max: 426.78         Avg: 347.18 (11.29)      | ent 0.002 | w_noise: [0.01454 0.01608 0.02351 0.06251 0.12833 0.25802 0.34595 0.44998 0.53957 0.66353]
Step   57000 (g22.0+d68.4)s       | [D] min: 0.06       max: 2.89      | [R_te] min: 331.41         max: 638.24         Avg: 473.93 (32.94)      | ent 0.002 | w_noise: [0.01434 0.01597 0.02324 0.06220 0.12816 0.25702 0.34417 0.44834 0.53705 0.66251]
Step   58000 (g22.0+d68.4)s       | [D] min: 0.07       max: 1.92      | [R_te] min: 354.08         max: 1019.41        Avg: 517.05 (61.68)      | ent 0.002 | w_noise: [0.01429 0.01592 0.02325 0.06234 0.12803 0.25772 0.34526 0.44919 0.53797 0.66103]
Step   59000 (g22.0+d68.4)s       | [D] min: 0.12       max: 1.65      | [R_te] min: 330.80         max: 516.76         Avg: 392.86 (18.16)      | ent 0.002 | w_noise: [0.01427 0.01588 0.02324 0.06250 0.12795 0.25707 0.34432 0.45031 0.53802 0.66086]
Step   60000 (g22.0+d68.4)s       | [D] min: 0.12       max: 1.71      | [R_te] min: 408.53         max: 642.10         Avg: 523.85 (27.69)      | ent 0.002 | w_noise: [0.01422 0.01586 0.02327 0.06259 0.12860 0.25741 0.34531 0.45063 0.53801 0.66293]
Step   61000 (g22.0+d68.4)s       | [D] min: 0.08       max: 2.08      | [R_te] min: 307.43         max: 596.11         Avg: 425.81 (28.51)      | ent 0.002 | w_noise: [0.01426 0.01589 0.02332 0.06243 0.12878 0.25746 0.34475 0.45068 0.53970 0.66294]
Step   62000 (g22.0+d68.4)s       | [D] min: 0.11       max: 1.79      | [R_te] min: 325.98         max: 396.73         Avg: 357.55 (6.51)       | ent 0.002 | w_noise: [0.01421 0.01585 0.02326 0.06237 0.12845 0.25828 0.34596 0.45074 0.53864 0.66248]
Step   63000 (g22.0+d68.4)s       | [D] min: 0.11       max: 1.64      | [R_te] min: 348.76         max: 649.35         Avg: 514.12 (35.71)      | ent 0.002 | w_noise: [0.01422 0.01584 0.02327 0.06231 0.12939 0.25852 0.34612 0.45031 0.54092 0.66101]
Step   64000 (g22.0+d68.4)s       | [D] min: 0.12       max: 2.42      | [R_te] min: 363.42         max: 605.13         Avg: 483.49 (21.02)      | ent 0.002 | w_noise: [0.01417 0.01585 0.02316 0.06240 0.12859 0.25749 0.34527 0.45090 0.54008 0.66148]
Step   65000 (g21.9+d68.2)s       | [D] min: 0.15       max: 2.24      | [R_te] min: 360.88         max: 731.45         Avg: 605.21 (39.17)      | ent 0.002 | w_noise: [0.01408 0.01582 0.02310 0.06226 0.12862 0.25690 0.34513 0.45019 0.53840 0.66333]
Step   66000 (g22.0+d68.4)s       | [D] min: 0.14       max: 2.38      | [R_te] min: 275.47         max: 416.27         Avg: 326.12 (11.69)      | ent 0.002 | w_noise: [0.01387 0.01560 0.02289 0.06197 0.12801 0.25638 0.34398 0.44936 0.53952 0.66165]
Step   67000 (g21.9+d68.1)s       | [D] min: 0.13       max: 1.57      | [R_te] min: 297.52         max: 648.15         Avg: 435.65 (30.82)      | ent 0.002 | w_noise: [0.01378 0.01558 0.02283 0.06193 0.12803 0.25775 0.34374 0.44951 0.53985 0.66317]
Step   68000 (g21.9+d68.2)s       | [D] min: 0.10       max: 1.97      | [R_te] min: 339.92         max: 558.37         Avg: 426.38 (19.50)      | ent 0.002 | w_noise: [0.01379 0.01555 0.02286 0.06187 0.12831 0.25737 0.34339 0.44970 0.53959 0.66509]
Step   69000 (g22.0+d68.4)s       | [D] min: 0.16       max: 2.65      | [R_te] min: 351.35         max: 815.93         Avg: 504.77 (39.74)      | ent 0.002 | w_noise: [0.01380 0.01556 0.02282 0.06192 0.12828 0.25797 0.34465 0.45007 0.54145 0.66346]
Step   70000 (g22.0+d68.4)s       | [D] min: 0.16       max: 2.03      | [R_te] min: 387.07         max: 496.74         Avg: 431.64 (11.21)      | ent 0.002 | w_noise: [0.01370 0.01545 0.02272 0.06180 0.12820 0.25707 0.34566 0.45132 0.53985 0.66155]
Step   71000 (g22.0+d68.3)s       | [D] min: 0.17       max: 1.32      | [R_te] min: 406.01         max: 812.36         Avg: 550.79 (39.09)      | ent 0.002 | w_noise: [0.01368 0.01541 0.02279 0.06185 0.12864 0.25735 0.34570 0.45132 0.53976 0.66138]
Step   72000 (g22.0+d68.3)s       | [D] min: 0.08       max: 1.91      | [R_te] min: 400.89         max: 761.71         Avg: 554.31 (31.59)      | ent 0.002 | w_noise: [0.01362 0.01533 0.02268 0.06157 0.12795 0.25622 0.34483 0.45022 0.53965 0.65944]
